"","row_id","num_reps","num_taxa","num_trees","tree_depth","recombination_value","recombination_type","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","starting_tree_file","gene_tree_file","partition_file","output_alignment_file"
"3151",3151,1,100,250,100,0.3,"Recent","exp2_00250_0100_001_100_0.3_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_001_100_0.3_Recent/exp2_00250_0100_001_100_0.3_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_001_100_0.3_Recent/exp2_00250_0100_001_100_0.3_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_001_100_0.3_Recent/exp2_00250_0100_001_100_0.3_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_001_100_0.3_Recent/exp2_00250_0100_001_100_0.3_Recent_output_alignment.fa"
"3152",3152,2,100,250,100,0.3,"Recent","exp2_00250_0100_002_100_0.3_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_100_0.3_Recent/exp2_00250_0100_002_100_0.3_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_100_0.3_Recent/exp2_00250_0100_002_100_0.3_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_100_0.3_Recent/exp2_00250_0100_002_100_0.3_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_100_0.3_Recent/exp2_00250_0100_002_100_0.3_Recent_output_alignment.fa"
"3153",3153,3,100,250,100,0.3,"Recent","exp2_00250_0100_003_100_0.3_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_100_0.3_Recent/exp2_00250_0100_003_100_0.3_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_100_0.3_Recent/exp2_00250_0100_003_100_0.3_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_100_0.3_Recent/exp2_00250_0100_003_100_0.3_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_100_0.3_Recent/exp2_00250_0100_003_100_0.3_Recent_output_alignment.fa"
"3154",3154,4,100,250,100,0.3,"Recent","exp2_00250_0100_004_100_0.3_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_100_0.3_Recent/exp2_00250_0100_004_100_0.3_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_100_0.3_Recent/exp2_00250_0100_004_100_0.3_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_100_0.3_Recent/exp2_00250_0100_004_100_0.3_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_100_0.3_Recent/exp2_00250_0100_004_100_0.3_Recent_output_alignment.fa"
"3155",3155,5,100,250,100,0.3,"Recent","exp2_00250_0100_005_100_0.3_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_100_0.3_Recent/exp2_00250_0100_005_100_0.3_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_100_0.3_Recent/exp2_00250_0100_005_100_0.3_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_100_0.3_Recent/exp2_00250_0100_005_100_0.3_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_100_0.3_Recent/exp2_00250_0100_005_100_0.3_Recent_output_alignment.fa"
"3156",3156,6,100,250,100,0.3,"Recent","exp2_00250_0100_006_100_0.3_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_006_100_0.3_Recent/exp2_00250_0100_006_100_0.3_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_006_100_0.3_Recent/exp2_00250_0100_006_100_0.3_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_006_100_0.3_Recent/exp2_00250_0100_006_100_0.3_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_006_100_0.3_Recent/exp2_00250_0100_006_100_0.3_Recent_output_alignment.fa"
"3157",3157,7,100,250,100,0.3,"Recent","exp2_00250_0100_007_100_0.3_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_100_0.3_Recent/exp2_00250_0100_007_100_0.3_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_100_0.3_Recent/exp2_00250_0100_007_100_0.3_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_100_0.3_Recent/exp2_00250_0100_007_100_0.3_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_100_0.3_Recent/exp2_00250_0100_007_100_0.3_Recent_output_alignment.fa"
"3158",3158,8,100,250,100,0.3,"Recent","exp2_00250_0100_008_100_0.3_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_008_100_0.3_Recent/exp2_00250_0100_008_100_0.3_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_008_100_0.3_Recent/exp2_00250_0100_008_100_0.3_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_008_100_0.3_Recent/exp2_00250_0100_008_100_0.3_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_008_100_0.3_Recent/exp2_00250_0100_008_100_0.3_Recent_output_alignment.fa"
"3159",3159,9,100,250,100,0.3,"Recent","exp2_00250_0100_009_100_0.3_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_009_100_0.3_Recent/exp2_00250_0100_009_100_0.3_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_009_100_0.3_Recent/exp2_00250_0100_009_100_0.3_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_009_100_0.3_Recent/exp2_00250_0100_009_100_0.3_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_009_100_0.3_Recent/exp2_00250_0100_009_100_0.3_Recent_output_alignment.fa"
"3160",3160,10,100,250,100,0.3,"Recent","exp2_00250_0100_010_100_0.3_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_010_100_0.3_Recent/exp2_00250_0100_010_100_0.3_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_010_100_0.3_Recent/exp2_00250_0100_010_100_0.3_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_010_100_0.3_Recent/exp2_00250_0100_010_100_0.3_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_010_100_0.3_Recent/exp2_00250_0100_010_100_0.3_Recent_output_alignment.fa"
"3161",3161,1,5,250,0.1,0.35,"Recent","exp2_00250_0005_001_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_001_0.1_0.35_Recent/exp2_00250_0005_001_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_001_0.1_0.35_Recent/exp2_00250_0005_001_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_001_0.1_0.35_Recent/exp2_00250_0005_001_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_001_0.1_0.35_Recent/exp2_00250_0005_001_0.1_0.35_Recent_output_alignment.fa"
"3162",3162,2,5,250,0.1,0.35,"Recent","exp2_00250_0005_002_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_002_0.1_0.35_Recent/exp2_00250_0005_002_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_002_0.1_0.35_Recent/exp2_00250_0005_002_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_002_0.1_0.35_Recent/exp2_00250_0005_002_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_002_0.1_0.35_Recent/exp2_00250_0005_002_0.1_0.35_Recent_output_alignment.fa"
"3163",3163,3,5,250,0.1,0.35,"Recent","exp2_00250_0005_003_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_003_0.1_0.35_Recent/exp2_00250_0005_003_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_003_0.1_0.35_Recent/exp2_00250_0005_003_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_003_0.1_0.35_Recent/exp2_00250_0005_003_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_003_0.1_0.35_Recent/exp2_00250_0005_003_0.1_0.35_Recent_output_alignment.fa"
"3164",3164,4,5,250,0.1,0.35,"Recent","exp2_00250_0005_004_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_004_0.1_0.35_Recent/exp2_00250_0005_004_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_004_0.1_0.35_Recent/exp2_00250_0005_004_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_004_0.1_0.35_Recent/exp2_00250_0005_004_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_004_0.1_0.35_Recent/exp2_00250_0005_004_0.1_0.35_Recent_output_alignment.fa"
"3165",3165,5,5,250,0.1,0.35,"Recent","exp2_00250_0005_005_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_005_0.1_0.35_Recent/exp2_00250_0005_005_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_005_0.1_0.35_Recent/exp2_00250_0005_005_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_005_0.1_0.35_Recent/exp2_00250_0005_005_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_005_0.1_0.35_Recent/exp2_00250_0005_005_0.1_0.35_Recent_output_alignment.fa"
"3166",3166,6,5,250,0.1,0.35,"Recent","exp2_00250_0005_006_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_006_0.1_0.35_Recent/exp2_00250_0005_006_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_006_0.1_0.35_Recent/exp2_00250_0005_006_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_006_0.1_0.35_Recent/exp2_00250_0005_006_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_006_0.1_0.35_Recent/exp2_00250_0005_006_0.1_0.35_Recent_output_alignment.fa"
"3167",3167,7,5,250,0.1,0.35,"Recent","exp2_00250_0005_007_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_007_0.1_0.35_Recent/exp2_00250_0005_007_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_007_0.1_0.35_Recent/exp2_00250_0005_007_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_007_0.1_0.35_Recent/exp2_00250_0005_007_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_007_0.1_0.35_Recent/exp2_00250_0005_007_0.1_0.35_Recent_output_alignment.fa"
"3168",3168,8,5,250,0.1,0.35,"Recent","exp2_00250_0005_008_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_008_0.1_0.35_Recent/exp2_00250_0005_008_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_008_0.1_0.35_Recent/exp2_00250_0005_008_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_008_0.1_0.35_Recent/exp2_00250_0005_008_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_008_0.1_0.35_Recent/exp2_00250_0005_008_0.1_0.35_Recent_output_alignment.fa"
"3169",3169,9,5,250,0.1,0.35,"Recent","exp2_00250_0005_009_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_009_0.1_0.35_Recent/exp2_00250_0005_009_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_009_0.1_0.35_Recent/exp2_00250_0005_009_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_009_0.1_0.35_Recent/exp2_00250_0005_009_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_009_0.1_0.35_Recent/exp2_00250_0005_009_0.1_0.35_Recent_output_alignment.fa"
"3170",3170,10,5,250,0.1,0.35,"Recent","exp2_00250_0005_010_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_010_0.1_0.35_Recent/exp2_00250_0005_010_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_010_0.1_0.35_Recent/exp2_00250_0005_010_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_010_0.1_0.35_Recent/exp2_00250_0005_010_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_010_0.1_0.35_Recent/exp2_00250_0005_010_0.1_0.35_Recent_output_alignment.fa"
"3171",3171,1,10,250,0.1,0.35,"Recent","exp2_00250_0010_001_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_001_0.1_0.35_Recent/exp2_00250_0010_001_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_001_0.1_0.35_Recent/exp2_00250_0010_001_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_001_0.1_0.35_Recent/exp2_00250_0010_001_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_001_0.1_0.35_Recent/exp2_00250_0010_001_0.1_0.35_Recent_output_alignment.fa"
"3172",3172,2,10,250,0.1,0.35,"Recent","exp2_00250_0010_002_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_002_0.1_0.35_Recent/exp2_00250_0010_002_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_002_0.1_0.35_Recent/exp2_00250_0010_002_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_002_0.1_0.35_Recent/exp2_00250_0010_002_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_002_0.1_0.35_Recent/exp2_00250_0010_002_0.1_0.35_Recent_output_alignment.fa"
"3173",3173,3,10,250,0.1,0.35,"Recent","exp2_00250_0010_003_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_003_0.1_0.35_Recent/exp2_00250_0010_003_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_003_0.1_0.35_Recent/exp2_00250_0010_003_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_003_0.1_0.35_Recent/exp2_00250_0010_003_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_003_0.1_0.35_Recent/exp2_00250_0010_003_0.1_0.35_Recent_output_alignment.fa"
"3174",3174,4,10,250,0.1,0.35,"Recent","exp2_00250_0010_004_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_004_0.1_0.35_Recent/exp2_00250_0010_004_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_004_0.1_0.35_Recent/exp2_00250_0010_004_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_004_0.1_0.35_Recent/exp2_00250_0010_004_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_004_0.1_0.35_Recent/exp2_00250_0010_004_0.1_0.35_Recent_output_alignment.fa"
"3175",3175,5,10,250,0.1,0.35,"Recent","exp2_00250_0010_005_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_005_0.1_0.35_Recent/exp2_00250_0010_005_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_005_0.1_0.35_Recent/exp2_00250_0010_005_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_005_0.1_0.35_Recent/exp2_00250_0010_005_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_005_0.1_0.35_Recent/exp2_00250_0010_005_0.1_0.35_Recent_output_alignment.fa"
"3176",3176,6,10,250,0.1,0.35,"Recent","exp2_00250_0010_006_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_0.1_0.35_Recent/exp2_00250_0010_006_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_0.1_0.35_Recent/exp2_00250_0010_006_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_0.1_0.35_Recent/exp2_00250_0010_006_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_0.1_0.35_Recent/exp2_00250_0010_006_0.1_0.35_Recent_output_alignment.fa"
"3177",3177,7,10,250,0.1,0.35,"Recent","exp2_00250_0010_007_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_0.1_0.35_Recent/exp2_00250_0010_007_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_0.1_0.35_Recent/exp2_00250_0010_007_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_0.1_0.35_Recent/exp2_00250_0010_007_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_0.1_0.35_Recent/exp2_00250_0010_007_0.1_0.35_Recent_output_alignment.fa"
"3178",3178,8,10,250,0.1,0.35,"Recent","exp2_00250_0010_008_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_0.1_0.35_Recent/exp2_00250_0010_008_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_0.1_0.35_Recent/exp2_00250_0010_008_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_0.1_0.35_Recent/exp2_00250_0010_008_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_0.1_0.35_Recent/exp2_00250_0010_008_0.1_0.35_Recent_output_alignment.fa"
"3179",3179,9,10,250,0.1,0.35,"Recent","exp2_00250_0010_009_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_009_0.1_0.35_Recent/exp2_00250_0010_009_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_009_0.1_0.35_Recent/exp2_00250_0010_009_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_009_0.1_0.35_Recent/exp2_00250_0010_009_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_009_0.1_0.35_Recent/exp2_00250_0010_009_0.1_0.35_Recent_output_alignment.fa"
"3180",3180,10,10,250,0.1,0.35,"Recent","exp2_00250_0010_010_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_010_0.1_0.35_Recent/exp2_00250_0010_010_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_010_0.1_0.35_Recent/exp2_00250_0010_010_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_010_0.1_0.35_Recent/exp2_00250_0010_010_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_010_0.1_0.35_Recent/exp2_00250_0010_010_0.1_0.35_Recent_output_alignment.fa"
"3181",3181,1,20,250,0.1,0.35,"Recent","exp2_00250_0020_001_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_001_0.1_0.35_Recent/exp2_00250_0020_001_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_001_0.1_0.35_Recent/exp2_00250_0020_001_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_001_0.1_0.35_Recent/exp2_00250_0020_001_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_001_0.1_0.35_Recent/exp2_00250_0020_001_0.1_0.35_Recent_output_alignment.fa"
"3182",3182,2,20,250,0.1,0.35,"Recent","exp2_00250_0020_002_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_002_0.1_0.35_Recent/exp2_00250_0020_002_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_002_0.1_0.35_Recent/exp2_00250_0020_002_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_002_0.1_0.35_Recent/exp2_00250_0020_002_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_002_0.1_0.35_Recent/exp2_00250_0020_002_0.1_0.35_Recent_output_alignment.fa"
"3183",3183,3,20,250,0.1,0.35,"Recent","exp2_00250_0020_003_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_0.1_0.35_Recent/exp2_00250_0020_003_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_0.1_0.35_Recent/exp2_00250_0020_003_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_0.1_0.35_Recent/exp2_00250_0020_003_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_0.1_0.35_Recent/exp2_00250_0020_003_0.1_0.35_Recent_output_alignment.fa"
"3184",3184,4,20,250,0.1,0.35,"Recent","exp2_00250_0020_004_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_004_0.1_0.35_Recent/exp2_00250_0020_004_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_004_0.1_0.35_Recent/exp2_00250_0020_004_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_004_0.1_0.35_Recent/exp2_00250_0020_004_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_004_0.1_0.35_Recent/exp2_00250_0020_004_0.1_0.35_Recent_output_alignment.fa"
"3185",3185,5,20,250,0.1,0.35,"Recent","exp2_00250_0020_005_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_005_0.1_0.35_Recent/exp2_00250_0020_005_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_005_0.1_0.35_Recent/exp2_00250_0020_005_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_005_0.1_0.35_Recent/exp2_00250_0020_005_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_005_0.1_0.35_Recent/exp2_00250_0020_005_0.1_0.35_Recent_output_alignment.fa"
"3186",3186,6,20,250,0.1,0.35,"Recent","exp2_00250_0020_006_0.1_0.35_Recent","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_006_0.1_0.35_Recent/exp2_00250_0020_006_0.1_0.35_Recent_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_006_0.1_0.35_Recent/exp2_00250_0020_006_0.1_0.35_Recent_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_006_0.1_0.35_Recent/exp2_00250_0020_006_0.1_0.35_Recent_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_006_0.1_0.35_Recent/exp2_00250_0020_006_0.1_0.35_Recent_output_alignment.fa"
